_id,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos
2642,82,58,9,1,164,familiar,3,sim,casado,médio,7,17
2643,34,66,7,3,457,familiar,3,sim,solteiro,baixo,5,9
2644,48,20,19,5,140,individual,1,sim,solteiro,baixo,9,1
2645,80,2,31,2,192,familiar,3,nao,solteiro,baixo,1,4
2646,28,11,28,7,455,individual,7,nao,casado,alto,7,2
2647,60,48,33,2,41,familiar,5,sim,casado,médio,2,9
2648,42,19,17,7,246,familiar,1,sim,casado,médio,9,5
2649,41,15,10,3,206,individual,4,sim,divorciado,médio,2,4
2650,74,44,10,0,434,familiar,7,sim,divorciado,alto,0,1
2651,63,51,29,6,78,familiar,6,sim,solteiro,alto,3,1
2652,28,38,24,2,185,familiar,6,nao,casado,alto,1,5
2653,48,26,7,0,156,individual,4,nao,solteiro,alto,1,9
2654,42,42,19,2,105,individual,6,sim,divorciado,médio,6,1
2655,76,16,20,5,370,individual,2,nao,divorciado,baixo,5,5
2656,72,34,0,3,113,familiar,6,nao,divorciado,baixo,2,4
2657,68,66,6,9,353,familiar,4,nao,divorciado,alto,2,17
2658,31,17,5,9,155,individual,3,sim,solteiro,alto,4,0
2659,72,21,37,5,175,individual,3,sim,casado,médio,9,0
2660,69,5,4,7,180,familiar,6,nao,casado,baixo,4,5
2661,52,44,13,7,343,individual,2,nao,divorciado,alto,8,5
2662,76,5,31,0,422,individual,4,nao,casado,baixo,2,1
2663,53,48,34,6,481,individual,3,nao,casado,alto,8,0
2664,38,45,15,7,49,familiar,2,nao,solteiro,médio,9,9
2665,61,17,20,7,307,familiar,7,sim,solteiro,alto,1,9
2666,1,57,37,6,249,familiar,3,sim,solteiro,médio,6,4
2667,33,65,32,9,292,individual,5,nao,solteiro,baixo,8,1
2668,28,7,5,7,338,individual,7,sim,casado,baixo,4,0
2669,58,19,5,9,475,familiar,6,sim,solteiro,baixo,4,1
2670,33,54,36,7,143,familiar,7,sim,casado,baixo,6,0
2671,86,52,5,2,113,individual,4,sim,divorciado,médio,7,7
2672,77,33,7,1,371,individual,5,sim,divorciado,baixo,10,9
2673,28,38,25,5,105,familiar,7,nao,casado,baixo,7,0
2674,34,37,17,6,231,individual,6,nao,solteiro,baixo,6,9
2675,59,73,15,8,427,familiar,5,sim,casado,baixo,4,7
2676,77,63,35,8,200,individual,2,sim,casado,médio,1,5
2677,12,64,12,5,263,individual,7,sim,casado,alto,5,4
2678,19,1,0,0,202,individual,1,nao,divorciado,alto,0,4
2679,80,70,19,8,400,familiar,5,sim,divorciado,baixo,0,3
2680,32,12,21,1,423,individual,2,nao,solteiro,médio,8,0
2681,33,23,13,4,466,individual,5,nao,divorciado,médio,4,15
2682,20,6,9,0,406,individual,2,nao,divorciado,médio,7,3
2683,65,34,22,1,309,familiar,1,sim,divorciado,médio,6,8
2684,75,47,27,8,267,familiar,4,sim,solteiro,baixo,2,5
2685,16,55,4,8,84,familiar,6,sim,solteiro,médio,1,8
2686,12,72,33,0,423,individual,1,sim,solteiro,baixo,3,6
2687,54,9,32,5,273,familiar,5,sim,casado,médio,0,6
2688,9,58,14,9,389,familiar,1,sim,divorciado,alto,10,5
2689,30,6,36,7,347,individual,4,sim,solteiro,alto,5,2
2690,27,35,18,8,264,individual,1,nao,casado,médio,8,3
2691,80,26,7,9,308,individual,7,nao,casado,baixo,6,0
2692,82,54,19,0,201,familiar,6,sim,casado,baixo,8,9
2693,9,13,18,0,346,familiar,7,sim,casado,médio,5,6
2694,5,52,22,5,425,individual,6,nao,solteiro,médio,10,5
2695,19,60,4,7,453,familiar,1,sim,divorciado,baixo,4,7
2696,38,33,27,0,407,individual,1,sim,solteiro,médio,1,0
2697,56,41,24,2,480,individual,2,nao,casado,alto,1,7
2698,39,58,20,6,286,individual,6,sim,divorciado,alto,0,7
2699,16,31,20,5,305,familiar,1,nao,solteiro,baixo,5,6
2700,14,16,17,4,210,individual,7,sim,solteiro,médio,6,5
2701,33,43,25,0,27,individual,7,sim,solteiro,alto,8,5
2702,70,47,24,9,285,individual,6,nao,solteiro,médio,2,9
2703,13,29,5,5,202,individual,3,nao,divorciado,médio,1,1
2704,85,53,16,4,415,familiar,1,sim,solteiro,baixo,8,8
2705,86,7,4,7,213,individual,7,nao,divorciado,médio,10,1
2706,4,18,19,5,499,familiar,3,nao,solteiro,baixo,2,4
2707,16,22,21,5,22,individual,1,sim,solteiro,alto,3,4
2708,40,51,31,0,364,individual,3,sim,solteiro,baixo,10,5
2709,4,40,18,6,55,individual,5,sim,casado,baixo,1,8
2710,9,44,37,0,99,individual,1,nao,solteiro,baixo,7,8
2711,27,36,36,1,130,familiar,7,nao,divorciado,alto,9,4
2712,84,6,29,3,278,individual,5,sim,solteiro,alto,10,5
2713,82,49,4,8,105,individual,6,nao,casado,baixo,1,8
2714,75,74,24,5,240,familiar,6,nao,casado,baixo,8,7
2715,55,65,33,2,403,familiar,4,sim,divorciado,baixo,5,4
2716,31,22,18,7,212,individual,2,nao,solteiro,alto,1,9
2717,14,57,26,5,262,familiar,2,nao,casado,alto,8,5
2718,19,70,24,1,221,individual,3,sim,divorciado,alto,5,0
2719,80,25,33,0,458,individual,7,sim,divorciado,baixo,2,9
2720,74,16,29,8,390,individual,1,nao,divorciado,baixo,5,6
2721,24,3,8,1,346,individual,3,sim,divorciado,baixo,8,6
2722,9,21,21,7,218,individual,1,nao,divorciado,alto,9,12
2723,81,7,20,5,280,individual,6,sim,divorciado,baixo,4,4
2724,28,57,22,9,191,individual,6,sim,divorciado,alto,6,0
2725,39,49,13,4,314,familiar,3,nao,solteiro,baixo,10,5
2726,67,74,9,0,84,familiar,3,sim,casado,alto,5,7
2727,69,63,34,7,298,individual,3,nao,divorciado,baixo,8,3
2728,53,45,12,8,49,individual,6,sim,solteiro,médio,0,0
2729,74,33,23,7,193,individual,4,sim,divorciado,baixo,6,4
2730,7,27,23,7,97,individual,4,sim,divorciado,baixo,9,1
2731,70,32,2,5,177,individual,5,nao,solteiro,baixo,8,5
2732,14,8,34,1,446,familiar,7,nao,divorciado,médio,5,8
2733,47,59,26,7,118,individual,2,nao,divorciado,baixo,2,5
2734,65,44,32,6,116,individual,5,nao,casado,baixo,4,9
2735,25,18,0,0,103,familiar,6,nao,casado,baixo,6,7
2736,36,56,11,7,37,individual,3,sim,divorciado,médio,10,2
2737,66,52,23,7,257,individual,7,nao,casado,alto,4,3
2738,63,15,8,6,412,individual,6,nao,divorciado,baixo,9,7
2739,40,56,24,1,226,individual,3,sim,divorciado,alto,9,1
2740,47,22,34,1,313,individual,3,nao,divorciado,médio,3,0
2741,24,29,14,2,340,individual,1,nao,solteiro,médio,1,2
2742,58,47,1,2,411,individual,5,sim,solteiro,baixo,8,1
2743,17,34,25,0,77,individual,3,sim,casado,médio,4,0
2744,59,64,16,8,461,familiar,1,nao,solteiro,baixo,0,6
2745,24,43,0,2,74,familiar,5,nao,casado,alto,8,8
2746,87,47,32,6,314,familiar,7,nao,solteiro,baixo,8,0
2747,55,20,17,4,310,familiar,6,sim,casado,baixo,7,18
2748,23,16,28,0,321,familiar,3,nao,casado,alto,9,5
2749,87,66,29,9,307,familiar,5,nao,divorciado,baixo,1,9
2750,25,59,35,1,434,familiar,5,sim,solteiro,médio,9,0
2751,36,69,22,9,471,individual,4,sim,casado,baixo,9,1
2752,50,70,14,1,49,familiar,1,nao,solteiro,alto,9,1
2753,66,69,14,7,45,individual,7,nao,divorciado,alto,3,3
2754,82,55,28,6,208,familiar,5,nao,divorciado,baixo,8,7
2755,25,51,32,0,140,individual,6,nao,casado,médio,9,9
2756,9,32,18,7,217,individual,5,sim,casado,médio,8,9
2757,72,6,29,0,151,individual,3,sim,divorciado,alto,9,5
2758,55,63,27,4,149,familiar,4,nao,divorciado,alto,0,7
2759,3,22,15,3,301,familiar,7,sim,divorciado,médio,1,1
2760,32,38,22,1,185,familiar,7,sim,casado,médio,2,10
2761,35,68,26,2,432,familiar,7,sim,solteiro,baixo,5,4
2762,60,41,1,7,4,familiar,6,sim,divorciado,alto,0,8
2763,17,68,32,5,149,individual,1,nao,solteiro,baixo,8,8
2764,19,58,8,3,132,familiar,1,sim,casado,baixo,0,3
2765,27,22,19,1,242,familiar,1,sim,divorciado,médio,0,7
2766,79,22,33,5,104,individual,6,sim,casado,alto,9,1
2767,26,71,28,2,144,individual,4,nao,divorciado,alto,7,5
2768,45,38,21,8,135,familiar,6,sim,casado,médio,8,5
2769,61,13,19,2,240,familiar,5,nao,divorciado,alto,9,6
2770,86,23,11,6,319,individual,6,sim,solteiro,médio,2,8
2771,27,72,28,4,156,familiar,3,nao,solteiro,médio,3,5
2772,40,54,11,1,130,familiar,3,nao,divorciado,baixo,8,2
2773,7,47,19,9,7,individual,6,nao,divorciado,alto,3,1
2774,63,11,0,5,118,individual,6,sim,divorciado,baixo,0,8
2775,38,69,16,7,325,individual,2,nao,divorciado,alto,4,0
2776,11,4,29,2,14,familiar,1,sim,divorciado,alto,6,3
2777,79,70,4,4,425,familiar,3,nao,casado,médio,9,9
2778,74,60,7,1,100,individual,1,sim,solteiro,baixo,3,8
2779,73,56,5,7,414,familiar,7,sim,divorciado,baixo,9,1
2780,16,4,14,7,4,individual,1,nao,divorciado,médio,6,0
2781,17,33,22,5,419,familiar,4,sim,solteiro,alto,6,7
2782,67,5,11,5,351,individual,1,sim,solteiro,alto,8,5
2783,47,15,34,2,389,individual,7,sim,solteiro,baixo,2,2
2784,15,5,15,4,166,familiar,7,nao,divorciado,baixo,5,3
2785,78,31,5,2,12,familiar,6,sim,casado,alto,6,9
2786,39,59,19,8,237,familiar,1,sim,divorciado,alto,0,7
2787,40,65,29,1,272,familiar,1,sim,solteiro,alto,1,6
2788,17,16,2,9,329,familiar,7,nao,casado,alto,4,2
2789,36,23,9,5,35,familiar,3,nao,casado,baixo,4,3
2790,55,32,26,3,154,individual,6,sim,divorciado,alto,10,4
2791,61,28,28,0,412,individual,6,nao,solteiro,baixo,5,1
2792,74,3,24,6,284,familiar,2,nao,solteiro,baixo,4,1
2793,8,59,19,8,299,individual,4,sim,divorciado,alto,1,17
2794,32,15,19,7,406,individual,7,sim,divorciado,alto,3,4
2795,79,74,29,0,302,individual,5,nao,divorciado,alto,0,6
2796,10,42,29,9,372,individual,4,nao,divorciado,baixo,3,3
2797,49,20,16,0,91,familiar,6,sim,solteiro,alto,8,4
2798,61,57,11,1,222,familiar,4,nao,casado,alto,5,2
2799,29,51,34,1,315,familiar,4,sim,casado,alto,2,5
2800,60,23,35,5,176,individual,4,nao,casado,baixo,5,16
2801,46,71,24,2,2,individual,4,sim,divorciado,baixo,3,9
2802,73,64,2,1,448,individual,3,sim,divorciado,médio,5,4
2803,11,68,2,3,371,individual,7,nao,divorciado,baixo,10,6
2804,23,22,25,2,114,individual,2,sim,solteiro,médio,8,1
2805,73,15,7,6,285,individual,3,sim,casado,alto,4,2
2806,5,47,1,2,209,familiar,3,nao,solteiro,baixo,7,4
2807,27,24,18,8,464,familiar,3,nao,solteiro,médio,4,3
2808,34,58,34,1,264,individual,3,nao,divorciado,alto,5,5
2809,15,35,25,1,246,individual,4,sim,casado,baixo,4,3
2810,43,61,9,2,282,individual,1,sim,solteiro,alto,8,4
2811,44,48,14,1,251,familiar,7,nao,casado,baixo,8,9
2812,66,39,29,9,255,individual,4,sim,casado,baixo,2,1
2813,45,24,6,6,16,familiar,2,sim,casado,baixo,4,1
2814,87,4,36,4,67,individual,3,sim,solteiro,médio,6,2
2815,20,63,24,8,487,familiar,1,nao,casado,baixo,10,9
2816,48,67,12,2,465,familiar,1,nao,divorciado,médio,0,5
2817,86,46,23,6,20,individual,2,sim,solteiro,baixo,9,9
2818,82,39,29,8,403,familiar,4,nao,divorciado,baixo,0,10
2819,85,17,3,3,23,familiar,6,nao,casado,médio,4,2
2820,41,19,32,3,190,familiar,7,sim,casado,baixo,8,6
2821,45,43,3,6,462,familiar,6,sim,casado,baixo,10,5
2822,49,74,4,4,22,familiar,3,sim,divorciado,médio,9,2
2823,7,9,37,2,334,familiar,5,nao,solteiro,médio,8,2
2824,64,13,32,2,287,individual,5,nao,casado,alto,4,5
2825,41,43,5,9,255,familiar,6,sim,solteiro,alto,10,5
2826,3,40,18,4,212,familiar,1,nao,casado,alto,2,1
2827,86,61,13,2,91,individual,3,sim,divorciado,baixo,9,5
2828,10,67,27,1,74,familiar,2,sim,divorciado,baixo,4,6
2829,77,5,36,3,498,individual,7,nao,divorciado,baixo,8,4
2830,86,41,3,2,207,individual,4,sim,solteiro,alto,0,1
2831,8,65,9,0,254,individual,6,sim,divorciado,alto,2,5
2832,48,59,2,7,57,individual,7,nao,casado,alto,0,5
2833,43,56,37,1,367,individual,7,nao,solteiro,alto,1,7
2834,49,24,19,5,494,familiar,4,nao,casado,médio,7,7
2835,57,43,34,1,317,individual,3,nao,casado,médio,3,0
2836,45,46,27,7,228,familiar,2,sim,casado,médio,9,9
2837,77,62,10,0,101,individual,2,nao,divorciado,médio,7,4
2838,33,49,33,6,103,familiar,2,nao,solteiro,baixo,4,4
2839,50,6,5,2,482,individual,2,sim,divorciado,médio,0,5
2840,48,4,36,0,347,familiar,1,nao,divorciado,alto,10,7
2841,77,17,17,4,212,individual,7,sim,divorciado,baixo,9,1
2842,12,38,1,3,10,familiar,2,sim,solteiro,baixo,10,7
2843,44,4,7,3,359,familiar,1,nao,solteiro,baixo,9,0
2844,69,56,28,2,251,familiar,2,nao,divorciado,baixo,9,8
2845,54,69,25,8,493,familiar,3,nao,divorciado,baixo,9,4
2846,57,48,9,0,59,individual,4,nao,casado,baixo,10,4
2847,73,42,37,3,42,individual,3,sim,solteiro,alto,5,4
2848,35,31,16,5,265,individual,2,nao,solteiro,baixo,3,4
2849,2,44,28,5,16,familiar,7,nao,solteiro,médio,2,3
2850,87,44,25,5,301,individual,7,sim,solteiro,médio,5,2
2851,69,35,17,9,456,familiar,3,sim,casado,médio,2,1
2852,18,2,8,3,330,individual,7,sim,divorciado,médio,5,19
2853,87,19,26,1,412,individual,4,nao,solteiro,alto,9,7
2854,57,3,4,6,302,familiar,5,sim,casado,médio,5,19
2855,65,45,7,4,220,familiar,2,nao,solteiro,baixo,0,2
2856,36,56,27,8,437,individual,3,sim,solteiro,alto,9,4
2857,13,43,16,5,487,individual,1,sim,divorciado,baixo,10,6
2858,22,69,0,8,405,familiar,4,sim,divorciado,alto,10,8
2859,11,66,12,4,2,individual,1,nao,solteiro,baixo,4,4
2860,60,20,18,3,365,individual,6,nao,divorciado,baixo,4,4
2861,62,50,27,1,16,individual,3,nao,casado,baixo,10,19
2862,11,10,20,5,452,familiar,6,nao,casado,baixo,2,8
2863,33,27,28,7,359,individual,5,nao,solteiro,médio,6,1
2864,31,2,18,4,99,individual,2,sim,casado,alto,5,1
2865,44,41,31,3,424,familiar,5,sim,casado,alto,8,4
2866,80,36,23,5,335,familiar,1,nao,casado,médio,5,7
2867,82,4,4,7,392,familiar,5,nao,casado,médio,9,0
2868,33,73,35,9,166,familiar,5,nao,casado,baixo,5,6
2869,45,36,3,3,61,individual,4,nao,casado,alto,2,5
2870,60,37,9,5,193,individual,6,sim,solteiro,médio,9,9
2871,75,43,22,1,284,individual,4,sim,solteiro,médio,8,3
2872,34,9,20,7,355,familiar,7,sim,divorciado,baixo,5,6
2873,31,31,33,4,272,familiar,2,nao,divorciado,alto,3,1
2874,45,58,27,1,270,individual,6,sim,casado,alto,3,8
2875,14,49,12,1,243,individual,5,nao,divorciado,baixo,2,7
2876,60,67,19,8,79,familiar,7,nao,solteiro,alto,5,3
2877,78,24,10,8,107,individual,4,nao,solteiro,alto,6,8
2878,25,29,22,8,389,familiar,2,nao,divorciado,baixo,2,7
2879,28,55,1,2,258,familiar,6,nao,solteiro,alto,9,8
2880,23,6,15,7,291,individual,6,sim,solteiro,baixo,8,0
2881,36,60,34,2,204,familiar,5,nao,divorciado,médio,0,4
2882,11,72,16,4,55,familiar,2,sim,solteiro,baixo,1,2
2883,75,11,19,4,225,familiar,1,sim,solteiro,médio,3,4
2884,71,16,21,5,29,individual,4,nao,casado,médio,4,7
2885,80,59,5,4,139,familiar,5,nao,divorciado,médio,8,15
2886,48,49,36,7,27,familiar,7,sim,solteiro,médio,5,9
2887,48,43,31,5,11,individual,3,sim,divorciado,médio,7,10
2888,27,47,31,2,243,familiar,7,sim,solteiro,alto,4,4
2889,33,29,12,5,407,individual,3,sim,casado,baixo,9,1
2890,31,69,3,2,225,individual,6,sim,casado,alto,5,1
2891,2,31,22,1,337,individual,1,nao,casado,médio,5,0
2892,50,31,16,0,127,individual,6,nao,solteiro,alto,0,6
2893,79,42,33,7,109,individual,3,sim,solteiro,médio,7,6
2894,10,49,28,5,17,familiar,7,nao,divorciado,alto,3,6
2895,78,61,30,5,23,individual,3,nao,solteiro,baixo,10,18
2896,65,62,3,8,161,familiar,6,nao,casado,médio,4,9
2897,45,58,36,5,422,familiar,6,sim,casado,baixo,7,3
2898,42,54,33,1,380,familiar,2,nao,casado,baixo,2,7
2899,50,65,25,5,133,individual,3,sim,casado,baixo,10,2
2900,86,60,24,3,48,individual,4,sim,divorciado,alto,5,3
2901,26,68,24,3,49,individual,7,sim,casado,alto,0,3
2902,69,15,22,6,18,individual,6,nao,casado,baixo,4,0
2903,25,28,31,5,335,individual,2,sim,solteiro,alto,7,6
2904,34,16,8,7,107,individual,2,nao,solteiro,alto,2,8
2905,45,27,34,3,456,individual,5,sim,casado,médio,4,12
2906,53,12,17,7,384,familiar,5,nao,casado,baixo,10,8
2907,20,69,26,3,479,individual,3,sim,divorciado,alto,5,4
2908,6,71,0,4,81,individual,7,nao,divorciado,médio,10,3
2909,50,49,5,6,489,familiar,7,sim,divorciado,baixo,2,7
2910,20,56,6,2,30,individual,6,nao,solteiro,baixo,1,3
2911,56,34,22,1,310,familiar,6,nao,divorciado,médio,8,13
2912,73,60,15,0,97,familiar,2,sim,casado,médio,1,1
2913,6,74,35,2,261,familiar,5,sim,divorciado,alto,10,2
2914,74,66,20,3,473,individual,2,nao,solteiro,baixo,5,3
2915,84,45,2,2,78,individual,7,sim,divorciado,alto,9,5
2916,69,69,5,5,325,familiar,7,sim,casado,alto,9,6
2917,39,70,35,5,90,familiar,4,sim,divorciado,baixo,6,15
2918,38,14,18,6,191,familiar,2,nao,casado,alto,2,3
2919,75,20,17,8,388,individual,2,sim,divorciado,alto,7,19
2920,48,70,2,0,60,familiar,7,sim,solteiro,baixo,3,6
2921,79,31,23,2,270,individual,6,sim,casado,baixo,4,6
2922,64,39,1,0,481,individual,1,nao,solteiro,baixo,7,6
2923,5,9,0,9,121,familiar,4,nao,divorciado,médio,2,6
2924,4,67,30,7,161,individual,1,nao,casado,alto,10,8
2925,36,55,32,3,482,individual,6,sim,casado,médio,10,0
2926,12,62,8,2,275,familiar,3,sim,divorciado,baixo,0,10
2927,25,26,23,0,1,familiar,6,sim,divorciado,médio,10,8
2928,55,41,23,4,381,individual,5,sim,casado,alto,8,1
2929,14,58,7,8,302,individual,2,sim,divorciado,médio,10,0
2930,24,51,5,9,29,individual,3,nao,casado,médio,10,8
2931,6,35,19,4,33,individual,7,sim,solteiro,médio,7,6
2932,3,35,8,0,235,individual,5,nao,casado,alto,4,2
2933,48,41,2,4,460,individual,4,nao,solteiro,médio,6,1
2934,9,62,1,2,57,individual,5,sim,divorciado,baixo,7,9
2935,29,47,34,0,427,individual,7,nao,solteiro,baixo,4,9
2936,3,39,25,1,48,individual,3,sim,divorciado,alto,4,6
2937,33,62,17,3,303,familiar,6,nao,divorciado,alto,2,4
2938,53,54,18,4,133,familiar,4,nao,solteiro,baixo,3,3
2939,17,26,2,5,427,familiar,2,nao,divorciado,médio,0,6
2940,65,69,21,3,337,individual,7,sim,solteiro,médio,1,2
2941,7,62,22,2,278,familiar,6,sim,casado,baixo,6,20
2942,61,54,21,3,314,individual,4,nao,divorciado,alto,0,3
2943,39,58,8,8,24,individual,4,nao,casado,médio,3,9
2944,45,21,9,2,122,familiar,2,nao,divorciado,baixo,4,7
2945,49,23,4,3,177,individual,1,nao,divorciado,alto,10,3
2946,84,4,6,2,324,individual,6,sim,casado,baixo,2,0
2947,70,6,20,8,488,familiar,1,nao,divorciado,alto,5,6
2948,86,8,31,0,142,individual,7,sim,casado,médio,4,6
2949,4,25,7,1,446,familiar,2,nao,divorciado,baixo,7,1
2950,40,1,24,4,363,familiar,3,nao,solteiro,alto,6,4
2951,1,32,24,8,354,individual,4,nao,divorciado,médio,3,3
2952,70,51,10,5,301,individual,7,nao,divorciado,baixo,10,7
2953,84,64,0,1,416,familiar,2,sim,casado,alto,10,20
2954,36,53,12,9,488,familiar,4,nao,divorciado,alto,6,1
2955,15,14,36,2,139,familiar,7,sim,divorciado,baixo,3,6
2956,36,56,31,4,472,familiar,7,sim,divorciado,médio,8,9
2957,24,3,5,8,24,individual,7,nao,casado,médio,7,0
2958,25,11,32,2,167,familiar,2,sim,solteiro,alto,1,4
2959,40,26,2,8,389,individual,2,sim,casado,médio,8,3
2960,33,60,20,8,42,individual,2,sim,solteiro,médio,7,4
2961,54,41,10,7,342,individual,3,sim,solteiro,baixo,4,2
2962,61,1,21,7,272,individual,3,sim,divorciado,alto,2,5
2963,54,72,28,5,480,familiar,3,sim,divorciado,baixo,10,3
2964,53,29,20,5,280,individual,3,nao,casado,alto,10,1
2965,18,45,8,5,51,individual,5,sim,divorciado,alto,3,6
2966,59,71,19,4,153,familiar,7,sim,divorciado,médio,9,1
2967,78,59,23,7,74,familiar,1,sim,divorciado,médio,5,6
2968,18,24,23,2,268,individual,4,nao,divorciado,médio,6,12
2969,67,37,37,4,424,familiar,7,nao,solteiro,baixo,3,2
2970,8,24,17,3,6,familiar,7,nao,casado,alto,0,3
2971,66,7,36,3,84,familiar,4,sim,solteiro,médio,10,9
2972,67,10,21,8,258,individual,2,sim,divorciado,médio,6,1
2973,52,38,28,6,380,individual,5,nao,solteiro,médio,10,6
2974,12,47,37,5,16,individual,1,sim,solteiro,baixo,1,6
2975,3,20,29,6,175,familiar,6,sim,divorciado,médio,10,3
2976,24,29,33,5,366,individual,5,sim,divorciado,médio,8,13
2977,62,41,31,5,216,individual,4,sim,casado,baixo,1,3
2978,1,9,31,5,245,familiar,5,nao,casado,baixo,7,8
2979,30,10,28,2,400,familiar,6,nao,casado,baixo,9,5
2980,85,14,8,1,50,familiar,4,nao,divorciado,alto,4,0
2981,76,10,34,6,288,individual,1,sim,casado,baixo,1,9
2982,35,59,10,4,418,individual,6,nao,casado,alto,2,3
2983,8,50,37,4,438,familiar,4,nao,solteiro,alto,4,6
2984,36,41,0,8,271,individual,2,sim,casado,médio,0,2
2985,57,64,8,1,143,familiar,1,nao,solteiro,médio,1,0
2986,78,17,18,7,128,familiar,2,sim,divorciado,baixo,7,6
2987,4,37,27,1,92,individual,5,nao,divorciado,alto,3,16
2988,76,37,11,7,185,familiar,2,nao,casado,médio,2,5
2989,70,49,13,4,381,individual,3,nao,divorciado,médio,6,9
2990,43,20,34,4,98,individual,1,nao,solteiro,alto,9,8
2991,11,52,18,6,243,individual,2,nao,divorciado,alto,1,20
2992,23,56,5,3,63,individual,6,sim,solteiro,médio,1,2
2993,65,47,28,5,438,individual,7,sim,solteiro,alto,3,6
2994,58,41,0,8,402,familiar,5,sim,casado,baixo,4,8
2995,8,22,35,4,322,individual,3,sim,solteiro,alto,6,20
2996,22,17,31,4,487,familiar,3,nao,divorciado,médio,3,0
2997,71,33,29,6,423,individual,3,nao,casado,médio,0,2
2998,46,27,12,9,52,familiar,2,nao,casado,alto,2,4
2999,65,41,2,0,28,familiar,7,sim,divorciado,baixo,1,5
3000,5,37,13,8,150,individual,3,nao,casado,médio,1,0
3001,18,56,16,7,178,individual,7,sim,casado,alto,0,7
3002,44,63,4,6,74,familiar,2,sim,casado,médio,10,2
3003,56,64,33,8,52,familiar,4,sim,casado,baixo,5,9
3004,81,64,19,5,315,familiar,2,nao,divorciado,alto,0,0
3005,84,11,9,7,356,familiar,3,nao,solteiro,alto,10,9
3006,71,11,4,0,50,familiar,3,sim,divorciado,médio,9,13
3007,43,50,26,3,407,familiar,2,nao,divorciado,baixo,4,4
3008,54,6,37,0,196,individual,2,sim,divorciado,baixo,4,9
3009,23,62,37,1,3,individual,7,sim,divorciado,médio,10,9
3010,6,31,10,2,272,individual,4,nao,casado,baixo,9,7
3011,32,24,33,0,112,familiar,2,nao,solteiro,médio,7,4
3012,75,73,3,9,141,familiar,2,sim,solteiro,alto,0,6
3013,36,4,17,9,387,familiar,2,nao,casado,médio,2,6
3014,54,56,8,8,394,individual,4,sim,solteiro,alto,3,6
3015,82,5,25,6,25,familiar,6,nao,casado,baixo,1,7
3016,68,2,16,7,125,familiar,3,sim,divorciado,médio,5,5
3017,43,61,22,4,202,individual,7,nao,divorciado,médio,8,9
3018,20,44,14,2,33,individual,1,nao,casado,médio,5,8
3019,39,8,12,5,381,familiar,1,nao,divorciado,baixo,2,0
3020,39,28,5,8,81,individual,2,sim,casado,baixo,4,17
3021,9,74,31,9,156,individual,5,nao,divorciado,médio,1,6
3022,72,54,20,5,448,familiar,7,nao,solteiro,médio,6,2
3023,52,4,36,3,312,familiar,7,nao,casado,alto,9,7
3024,13,25,32,0,116,familiar,6,sim,solteiro,baixo,1,7
3025,41,29,16,1,1,individual,2,sim,solteiro,alto,10,7
3026,81,45,17,9,358,individual,2,nao,solteiro,médio,9,5
3027,14,28,25,9,59,individual,3,nao,divorciado,alto,3,5
3028,30,40,20,2,117,familiar,6,nao,divorciado,baixo,0,0
3029,71,14,14,8,124,familiar,2,sim,solteiro,alto,9,9
3030,13,10,27,2,80,familiar,5,nao,solteiro,alto,5,3
3031,8,73,32,7,422,individual,6,sim,solteiro,alto,7,6
3032,78,15,11,4,145,familiar,6,sim,solteiro,alto,1,8
3033,11,54,5,7,485,individual,1,nao,solteiro,médio,4,15
3034,72,2,2,6,485,individual,1,sim,casado,baixo,10,6
